unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_B2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2026-FS-YIMO-Q7,BJ-2026-FS-YIMO-Q7,BJ-2026-FS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q9,BJ-2026-FS-YIMO-Q9,BJ-2026-FS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q15,BJ-2026-FS-YIMO-Q15,BJ-2026-FS-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q1,BJ-2026-CY-YIMO-Q1,BJ-2026-CY-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q17#1,BJ-2026-CY-YIMO-Q17,BJ-2026-CY-YIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q17#2,BJ-2026-CY-YIMO-Q17,BJ-2026-CY-YIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q18,BJ-2026-CY-YIMO-Q18,BJ-2026-CY-YIMO,18,主观题,,整题,IN,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q2,BJ-2026-CY-YIMO-Q2,BJ-2026-CY-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q3,BJ-2026-CY-YIMO-Q3,BJ-2026-CY-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q4,BJ-2026-CY-YIMO-Q4,BJ-2026-CY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q5,BJ-2026-CY-YIMO-Q5,BJ-2026-CY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q6,BJ-2026-CY-YIMO-Q6,BJ-2026-CY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q7,BJ-2026-CY-YIMO-Q7,BJ-2026-CY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q9,BJ-2026-CY-YIMO-Q9,BJ-2026-CY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q15,BJ-2026-CY-YIMO-Q15,BJ-2026-CY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q16,BJ-2026-CY-YIMO-Q16,BJ-2026-CY-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q21,BJ-2026-CY-YIMO-Q21,BJ-2026-CY-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q16,BJ-2026-HD-YIMO-Q16,BJ-2026-HD-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q21,BJ-2026-HD-YIMO-Q21,BJ-2026-HD-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q1,BJ-2026-HD-YIMO-Q1,BJ-2026-HD-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q2,BJ-2026-HD-YIMO-Q2,BJ-2026-HD-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q3,BJ-2026-HD-YIMO-Q3,BJ-2026-HD-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q4,BJ-2026-HD-YIMO-Q4,BJ-2026-HD-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q5,BJ-2026-HD-YIMO-Q5,BJ-2026-HD-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q6,BJ-2026-HD-YIMO-Q6,BJ-2026-HD-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q7,BJ-2026-HD-YIMO-Q7,BJ-2026-HD-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q9,BJ-2026-HD-YIMO-Q9,BJ-2026-HD-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q15,BJ-2026-HD-YIMO-Q15,BJ-2026-HD-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q17#1,BJ-2026-SJS-YIMO-Q17,BJ-2026-SJS-YIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q17#2,BJ-2026-SJS-YIMO-Q17,BJ-2026-SJS-YIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q20,BJ-2026-SJS-YIMO-Q20,BJ-2026-SJS-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q1,BJ-2026-SJS-YIMO-Q1,BJ-2026-SJS-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q2,BJ-2026-SJS-YIMO-Q2,BJ-2026-SJS-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q3,BJ-2026-SJS-YIMO-Q3,BJ-2026-SJS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q4,BJ-2026-SJS-YIMO-Q4,BJ-2026-SJS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q5,BJ-2026-SJS-YIMO-Q5,BJ-2026-SJS-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q6,BJ-2026-SJS-YIMO-Q6,BJ-2026-SJS-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q7,BJ-2026-SJS-YIMO-Q7,BJ-2026-SJS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q9,BJ-2026-SJS-YIMO-Q9,BJ-2026-SJS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q12,BJ-2026-SJS-YIMO-Q12,BJ-2026-SJS-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q13,BJ-2026-SJS-YIMO-Q13,BJ-2026-SJS-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q14,BJ-2026-SJS-YIMO-Q14,BJ-2026-SJS-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q17,BJ-2026-XC-YIMO-Q17,BJ-2026-XC-YIMO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q21,BJ-2026-XC-YIMO-Q21,BJ-2026-XC-YIMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q1,BJ-2026-XC-YIMO-Q1,BJ-2026-XC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q2,BJ-2026-XC-YIMO-Q2,BJ-2026-XC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q3,BJ-2026-XC-YIMO-Q3,BJ-2026-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q4,BJ-2026-XC-YIMO-Q4,BJ-2026-XC-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q5,BJ-2026-XC-YIMO-Q5,BJ-2026-XC-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q6,BJ-2026-XC-YIMO-Q6,BJ-2026-XC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q7,BJ-2026-XC-YIMO-Q7,BJ-2026-XC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q9,BJ-2026-XC-YIMO-Q9,BJ-2026-XC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q10,BJ-2026-XC-YIMO-Q10,BJ-2026-XC-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q13,BJ-2026-XC-YIMO-Q13,BJ-2026-XC-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q14,BJ-2026-XC-YIMO-Q14,BJ-2026-XC-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q15,BJ-2026-XC-YIMO-Q15,BJ-2026-XC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#1,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#2,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,2,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#3,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,3,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q1,BJ-2026-TZ-YIMO-Q1,BJ-2026-TZ-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q2,BJ-2026-TZ-YIMO-Q2,BJ-2026-TZ-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q3,BJ-2026-TZ-YIMO-Q3,BJ-2026-TZ-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q16,BJ-2026-TZ-YIMO-Q16,BJ-2026-TZ-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q20,BJ-2026-TZ-YIMO-Q20,BJ-2026-TZ-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q9,BJ-2026-TZ-YIMO-Q9,BJ-2026-TZ-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q10,BJ-2026-TZ-YIMO-Q10,BJ-2026-TZ-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q12,BJ-2026-TZ-YIMO-Q12,BJ-2026-TZ-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q13,BJ-2026-TZ-YIMO-Q13,BJ-2026-TZ-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q15,BJ-2026-TZ-YIMO-Q15,BJ-2026-TZ-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q18,BJ-2026-TZ-YIMO-Q18,BJ-2026-TZ-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q19,BJ-2026-TZ-YIMO-Q19,BJ-2026-TZ-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q21,BJ-2026-TZ-YIMO-Q21,BJ-2026-TZ-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q18#1,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q18#2,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q1,BJ-2026-MTG-YIMO-Q1,BJ-2026-MTG-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q2,BJ-2026-MTG-YIMO-Q2,BJ-2026-MTG-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q3,BJ-2026-MTG-YIMO-Q3,BJ-2026-MTG-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q5,BJ-2026-MTG-YIMO-Q5,BJ-2026-MTG-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q6,BJ-2026-MTG-YIMO-Q6,BJ-2026-MTG-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q7,BJ-2026-MTG-YIMO-Q7,BJ-2026-MTG-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q9,BJ-2026-MTG-YIMO-Q9,BJ-2026-MTG-YIMO,9,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q10,BJ-2026-MTG-YIMO-Q10,BJ-2026-MTG-YIMO,10,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q11,BJ-2026-MTG-YIMO-Q11,BJ-2026-MTG-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q20,BJ-2026-SY-YIMO-Q20,BJ-2026-SY-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q1,BJ-2026-SY-YIMO-Q1,BJ-2026-SY-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q2,BJ-2026-SY-YIMO-Q2,BJ-2026-SY-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q3,BJ-2026-SY-YIMO-Q3,BJ-2026-SY-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q4,BJ-2026-SY-YIMO-Q4,BJ-2026-SY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q5,BJ-2026-SY-YIMO-Q5,BJ-2026-SY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q6,BJ-2026-SY-YIMO-Q6,BJ-2026-SY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q7,BJ-2026-SY-YIMO-Q7,BJ-2026-SY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q9,BJ-2026-SY-YIMO-Q9,BJ-2026-SY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q10,BJ-2026-SY-YIMO-Q10,BJ-2026-SY-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q11,BJ-2026-SY-YIMO-Q11,BJ-2026-SY-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q15,BJ-2026-SY-YIMO-Q15,BJ-2026-SY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q18,BJ-2026-SY-YIMO-Q18,BJ-2026-SY-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q1,BJ-2026-DC-ERMO-Q1,BJ-2026-DC-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q16,BJ-2026-DC-ERMO-Q16,BJ-2026-DC-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q17,BJ-2026-DC-ERMO-Q17,BJ-2026-DC-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q18,BJ-2026-DC-ERMO-Q18,BJ-2026-DC-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q2,BJ-2026-DC-ERMO-Q2,BJ-2026-DC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q4,BJ-2026-DC-ERMO-Q4,BJ-2026-DC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q5,BJ-2026-DC-ERMO-Q5,BJ-2026-DC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q8,BJ-2026-DC-ERMO-Q8,BJ-2026-DC-ERMO,8,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q9,BJ-2026-DC-ERMO-Q9,BJ-2026-DC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q10,BJ-2026-DC-ERMO-Q10,BJ-2026-DC-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q11,BJ-2026-DC-ERMO-Q11,BJ-2026-DC-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
