uid,exam,stage,num,subq,type,tier,IN,MAYBE,OUT_count,books_now,book_but_script_OUT,evidence_for_IN
BJ-2026-DC-YIMO-Q7,BJ-2026-DC-YIMO,一模,7,,选择题,不明,RE,B2 B3 CU MI PH,3,RE,,RE:设问问法:RE；位置先验0.40；书稿已收:RE
BJ-2026-DC-YIMO-Q5,BJ-2026-DC-YIMO,一模,5,,选择题,不明,MI PH,B2 B3 CU RE,3,MI PH,,MI:位置先验0.20；书稿已收:MI/PH | PH:词典判给本模块题肢1个；位置先验0.43；书稿已收:MI/PH
BJ-2026-DC-YIMO-Q9,BJ-2026-DC-YIMO,一模,9,,选择题,不明,PH,B2 B3 CU X2,4,PH,,PH:位置先验0.11；书稿已收:PH
BJ-2026-DC-YIMO-Q6,BJ-2026-DC-YIMO,一模,6,,选择题,不明,PH RE,B2 B3 CU MI,3,PH RE,,PH:词典判给本模块题肢1个；位置先验0.21；书稿已收:PH/RE | RE:词典判给本模块题肢1个；位置先验0.47；书稿已收:PH/RE
BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO,一模,8,,选择题,倾向,B2 B3,PH X2,5,B2 B3,,B2:词典判给本模块题肢1个；位置先验0.29；书稿已收:B2/B3 | B3:词典判给本模块题肢1个；位置先验0.71；书稿已收:B2/B3
BJ-2026-DC-YIMO-Q10,BJ-2026-DC-YIMO,一模,10,,选择题,倾向,B2 X2,B3,6,B2 X2,,B2:词典判给本模块题肢1个；位置先验0.56；书稿已收:B2/X2 | X2:词典判给本模块题肢2个；位置先验0.60；书稿已收:B2/X2
BJ-2026-DC-YIMO-Q11,BJ-2026-DC-YIMO,一模,11,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢3个；位置先验0.67；书稿已收:X2
BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO,一模,12,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:词典判给本模块题肢1个；位置先验0.78；书稿已收:B2
BJ-2026-DC-YIMO-Q13,BJ-2026-DC-YIMO,一模,13,,选择题,倾向,B2,B3 MI RE,5,B2,,B2:词典判给本模块题肢2个；位置先验0.69；书稿已收:B2
BJ-2026-DC-YIMO-Q14,BJ-2026-DC-YIMO,一模,14,,选择题,不明,X1,B1 B2 B3 CU MI RE,2,X1,,X1:词典判给本模块题肢1个；位置先验0.69；书稿已收:X1
BJ-2026-DC-YIMO-Q15,BJ-2026-DC-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢3个；位置先验0.80；书稿已收:X1
BJ-2026-FT-YIMO-Q1,BJ-2026-FT-YIMO,一模,1,,选择题,倾向,B1 B3,B2 CU PH,4,B3,,B1:词典判给本模块题肢1个；位置先验0.57；书稿已收:B3 | B3:词典判给本模块题肢1个；位置先验0.80；书稿已收:B3
BJ-2026-FT-YIMO-Q4,BJ-2026-FT-YIMO,一模,4,,选择题,不明,CU PH,B2 B3 MI RE X1,2,CU PH,,CU:位置先验0.45；书稿已收:CU/PH | PH:位置先验0.58；书稿已收:CU/PH
BJ-2026-FT-YIMO-Q17,BJ-2026-FT-YIMO,一模,17,,主观题,倾向,B3,X1,7,B3,,B3:设问点名:《政治与法治》；书稿已收:B3
BJ-2026-FT-YIMO-Q19,BJ-2026-FT-YIMO,一模,19,,主观题,确定,X1,,8,,,X1:设问点名:《当代国际政治与经济》
BJ-2026-FT-YIMO-Q20,BJ-2026-FT-YIMO,一模,20,,主观题,倾向,X2,B3 CU PH,5,X2,,X2:设问点名:《法律与生活》；书稿已收:X2
BJ-2026-FT-YIMO-Q2,BJ-2026-FT-YIMO,一模,2,,选择题,不明,B3,B2 CU PH RE X1,3,B3,,B3:位置先验0.36；书稿已收:B3
BJ-2026-FT-YIMO-Q3,BJ-2026-FT-YIMO,一模,3,,选择题,不明,B3,B2 CU MI PH RE,3,B3,,B3:词典判给本模块题肢2个；位置先验0.42；书稿已收:B3
BJ-2026-FT-YIMO-Q6,BJ-2026-FT-YIMO,一模,6,,选择题,不明,CU PH,B2 B3 MI RE,3,CU PH,,CU:位置先验0.17；书稿已收:CU/PH | PH:位置先验0.21；书稿已收:CU/PH
BJ-2026-FT-YIMO-Q8,BJ-2026-FT-YIMO,一模,8,,选择题,倾向,RE,B2 B3 PH,5,RE,RE,RE:位置先验0.08；书稿已收:RE
BJ-2026-FT-YIMO-Q10,BJ-2026-FT-YIMO,一模,10,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢4个；位置先验0.60；书稿已收:X2
BJ-2026-FT-YIMO-Q11,BJ-2026-FT-YIMO,一模,11,,选择题,倾向,B2 X2,B3,6,X2,,B2:词典判给本模块题肢1个；位置先验0.52；书稿已收:X2 | X2:词典判给本模块题肢2个；位置先验0.67；书稿已收:X2
BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO,一模,12,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:词典判给本模块题肢3个；位置先验0.78；书稿已收:B2
BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO,一模,13,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:词典判给本模块题肢3个；位置先验0.69；书稿已收:B2
BJ-2026-FT-YIMO-Q15,BJ-2026-FT-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢1个；位置先验0.80；书稿已收:X1
BJ-2026-FT-YIMO-Q16,BJ-2026-FT-YIMO,一模,16,,主观题,不明,CU PH,B2 B3 MI RE X1 X2,1,CU PH,,CU:设问点名:《哲学与文化》；书稿已收:CU/PH | PH:设问点名:《哲学与文化》；书稿已收:CU/PH
BJ-2026-FT-YIMO-Q18(1),BJ-2026-FT-YIMO,一模,18,1,主观题,倾向,B2,B3 RE,6,B2,,B2:设问点名:《经济与社会》；书稿已收:B2
BJ-2026-FT-YIMO-Q18(2),BJ-2026-FT-YIMO,一模,18,2,主观题,倾向,RE,B2 B3,6,RE,,RE:设问点名:推理的类型；书稿已收:RE
BJ-2026-FT-YIMO-Q21,BJ-2026-FT-YIMO,一模,21,,主观题,不明,B3 PH,B1 B2 CU MI RE X1 X2,0,B3 PH,,B3:书稿已收:B3/PH | PH:书稿已收:B3/PH
BJ-2026-YQ-YIMO-Q16,BJ-2026-YQ-YIMO,一模,16,,主观题,倾向,CU PH,B3 RE,5,CU PH,,CU:设问点名:《哲学与文化》；书稿已收:CU/PH | PH:设问点名:《哲学与文化》；书稿已收:CU/PH
BJ-2026-YQ-YIMO-Q17,BJ-2026-YQ-YIMO,一模,17,,主观题,不明,B3,B2 CU MI X1 X2,3,B3,,B3:设问点名:《政治与法治》；书稿已收:B3
BJ-2026-YQ-YIMO-Q18(1),BJ-2026-YQ-YIMO,一模,18,1,主观题,不明,X2,B2 B3 MI PH X1,3,X2,,X2:设问点名:《法律与生活》；书稿已收:X2
BJ-2026-YQ-YIMO-Q18(2),BJ-2026-YQ-YIMO,一模,18,2,主观题,不明,,B2 B3 MI PH RE X1 X2,2,,,
BJ-2026-YQ-YIMO-Q19(1),BJ-2026-YQ-YIMO,一模,19,1,主观题,倾向,B2,B3 RE X1,5,B2,,B2:设问点名:《经济与社会》；书稿已收:B2
BJ-2026-YQ-YIMO-Q19(2),BJ-2026-YQ-YIMO,一模,19,2,主观题,倾向,X1,B2 B3 RE,5,,,X1:设问点名:《当代国际政治与经济》
BJ-2026-YQ-YIMO-Q20,BJ-2026-YQ-YIMO,一模,20,,主观题,不明,B3 PH,B1 B2 CU MI RE X1 X2,0,B3 PH,,B3:书稿已收:B3/PH | PH:书稿已收:B3/PH
BJ-2026-YQ-YIMO-Q1,BJ-2026-YQ-YIMO,一模,1,,选择题,倾向,B1 B3,B2 CU PH,4,,,B1:词典判给本模块题肢3个；位置先验0.55 | B3:词典判给本模块题肢1个；位置先验0.80
BJ-2026-YQ-YIMO-Q2,BJ-2026-YQ-YIMO,一模,2,,选择题,倾向,B2 PH X2,B3 CU RE,3,B2 PH,,B2:位置先验0.25；书稿已收:B2/PH | PH:位置先验0.47；书稿已收:B2/PH | X2:词典判给本模块题肢4个；书稿已收:B2/PH
BJ-2026-YQ-YIMO-Q3,BJ-2026-YQ-YIMO,一模,3,,选择题,不明,PH,B2 B3 CU MI RE,3,PH,,PH:词典判给本模块题肢3个；位置先验0.58；书稿已收:PH
BJ-2026-YQ-YIMO-Q4,BJ-2026-YQ-YIMO,一模,4,,选择题,不明,CU PH,B2 B3 MI RE,3,CU PH,,CU:词典判给本模块题肢1个；位置先验0.45；书稿已收:CU/PH | PH:词典判给本模块题肢1个；位置先验0.58；书稿已收:CU/PH
BJ-2026-YQ-YIMO-Q5,BJ-2026-YQ-YIMO,一模,5,,选择题,不明,MI RE,B2 B3 CU PH,3,MI RE,,MI:词典判给本模块题肢3个；位置先验0.20；书稿已收:MI/RE | RE:词典判给本模块题肢1个；位置先验0.35；书稿已收:MI/RE
BJ-2026-YQ-YIMO-Q6,BJ-2026-YQ-YIMO,一模,6,,选择题,不明,RE X1,B2 B3 CU MI PH,2,RE X1,,RE:设问问法:RE；位置先验0.47；书稿已收:RE/X1 | X1:设问问法:RE；词典判给本模块题肢3个；位置先验0.06；书稿已收:RE/X1
BJ-2026-YQ-YIMO-Q7,BJ-2026-YQ-YIMO,一模,7,,选择题,不明,RE,B2 B3 CU MI PH X2,2,RE,,RE:词典判给本模块题肢1个；位置先验0.40；书稿已收:RE
BJ-2026-YQ-YIMO-Q8,BJ-2026-YQ-YIMO,一模,8,,选择题,倾向,X2,B2 B3 PH,5,X2,,X2:词典判给本模块题肢2个；位置先验0.04；书稿已收:X2
BJ-2026-YQ-YIMO-Q9,BJ-2026-YQ-YIMO,一模,9,,选择题,不明,X2,B2 B3 CU PH,4,X2,,X2:词典判给本模块题肢4个；位置先验0.11；书稿已收:X2
BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO,一模,10,,选择题,倾向,B3,B2 X1 X2,5,B3,,B3:词典判给本模块题肢2个；位置先验0.35；书稿已收:B3
BJ-2026-YQ-YIMO-Q11,BJ-2026-YQ-YIMO,一模,11,,选择题,倾向,B3 CU X2,B2 RE,4,B3 CU,CU,B3:词典判给本模块题肢3个；位置先验0.37；书稿已收:B3/CU | CU:位置先验0.06；书稿已收:B3/CU | X2:词典判给本模块题肢1个；位置先验0.69；书稿已收:B3/CU
BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO,一模,12,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:词典判给本模块题肢2个；位置先验0.78；书稿已收:B2
BJ-2026-YQ-YIMO-Q13,BJ-2026-YQ-YIMO,一模,13,,选择题,倾向,B2,B3 MI RE,5,B2,,B2:词典判给本模块题肢2个；位置先验0.69；书稿已收:B2
BJ-2026-YQ-YIMO-Q14,BJ-2026-YQ-YIMO,一模,14,,选择题,不明,B2 X1,B1 B3 MI RE,3,B2 X1,,B2:词典判给本模块题肢3个；位置先验0.48；书稿已收:B2/X1 | X1:位置先验0.69；书稿已收:B2/X1
BJ-2026-YQ-YIMO-Q15,BJ-2026-YQ-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢2个；位置先验0.80；书稿已收:X1
BJ-2026-FS-YIMO-Q17(1),BJ-2026-FS-YIMO,一模,17,1,主观题,不明,X2,B1 B2 B3 CU MI PH RE X1,0,X2,,X2:书稿已收:X2
BJ-2026-FS-YIMO-Q17(2),BJ-2026-FS-YIMO,一模,17,2,主观题,不明,B3 X2,B1 B2 CU MI PH RE X1,0,B3 X2,,B3:书稿已收:B3/X2 | X2:书稿已收:B3/X2
BJ-2026-FS-YIMO-Q18(1),BJ-2026-FS-YIMO,一模,18,1,主观题,确定,MI,,8,MI,,MI:设问点名:思维方法；书稿已收:MI
BJ-2026-FS-YIMO-Q18(2),BJ-2026-FS-YIMO,一模,18,2,主观题,确定,B3,,8,B3,,B3:设问点名:《政治与法治》；书稿已收:B3
BJ-2026-FS-YIMO-Q19,BJ-2026-FS-YIMO,一模,19,,主观题,确定,B2 X1,,7,B2 X1,B2,B2:设问点名:《当代国际政治与经济》；书稿已收:B2/X1 | X1:设问点名:《当代国际政治与经济》；书稿已收:B2/X1
BJ-2026-FS-YIMO-Q20,BJ-2026-FS-YIMO,一模,20,,主观题,不明,B3 PH,B1 B2 CU MI RE X1 X2,0,B3 PH,,B3:书稿已收:B3/PH | PH:书稿已收:B3/PH
BJ-2026-FS-YIMO-Q2,BJ-2026-FS-YIMO,一模,2,,选择题,不明,CU PH,B1 B2 B3 RE,3,CU PH,,CU:词典判给本模块题肢1个；位置先验0.62；书稿已收:CU/PH | PH:位置先验0.47；书稿已收:CU/PH
BJ-2026-FS-YIMO-Q3,BJ-2026-FS-YIMO,一模,3,,选择题,不明,CU,B2 B3 MI PH RE,3,CU,,CU:词典判给本模块题肢2个；位置先验0.54；书稿已收:CU
BJ-2026-FS-YIMO-Q4,BJ-2026-FS-YIMO,一模,4,,选择题,不明,CU PH X1,B2 B3 MI RE,2,CU PH,,CU:位置先验0.45；书稿已收:CU/PH | PH:词典判给本模块题肢3个；位置先验0.58；书稿已收:CU/PH | X1:词典判给本模块题肢3个；位置先验0.08；书稿已收:CU/PH
BJ-2026-FS-YIMO-Q5,BJ-2026-FS-YIMO,一模,5,,选择题,不明,B1 RE,B2 B3 CU MI PH,2,RE,,B1:词典判给本模块题肢2个；位置先验0.02；书稿已收:RE | RE:位置先验0.35；书稿已收:RE
BJ-2026-FS-YIMO-Q6,BJ-2026-FS-YIMO,一模,6,,选择题,不明,PH RE,B2 B3 CU MI,3,PH RE,,PH:位置先验0.21；书稿已收:PH/RE | RE:词典判给本模块题肢1个；位置先验0.47；书稿已收:PH/RE
BJ-2026-FS-YIMO-Q7,BJ-2026-FS-YIMO,一模,7,,选择题,不明,PH RE,B2 B3 CU MI,3,PH RE,,PH:位置先验0.25；书稿已收:PH/RE | RE:词典判给本模块题肢2个；位置先验0.40；书稿已收:PH/RE
BJ-2026-FS-YIMO-Q9,BJ-2026-FS-YIMO,一模,9,,选择题,倾向,B3 CU,B2 PH X2,4,B3 CU,,B3:词典判给本模块题肢2个；位置先验0.67；书稿已收:B3/CU | CU:词典判给本模块题肢1个；位置先验0.15；书稿已收:B3/CU
BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO,一模,10,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢2个；位置先验0.60；书稿已收:X2
BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO,一模,11,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢4个；位置先验0.67；书稿已收:X2
BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO,一模,12,,选择题,倾向,B2 B3,MI RE X2,4,B2 B3,,B2:词典判给本模块题肢2个；位置先验0.78；书稿已收:B2/B3 | B3:位置先验0.28；书稿已收:B2/B3
BJ-2026-FS-YIMO-Q13,BJ-2026-FS-YIMO,一模,13,,选择题,倾向,B2,B3 MI RE,5,B2,,B2:词典判给本模块题肢3个；位置先验0.69；书稿已收:B2
BJ-2026-FS-YIMO-Q14,BJ-2026-FS-YIMO,一模,14,,选择题,不明,B2 X1,B1 B3 MI RE,3,B2 X1,,B2:词典判给本模块题肢2个；位置先验0.48；书稿已收:B2/X1 | X1:词典判给本模块题肢1个；位置先验0.69；书稿已收:B2/X1
BJ-2026-FS-YIMO-Q15,BJ-2026-FS-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢2个；位置先验0.80；书稿已收:X1
BJ-2026-FS-YIMO-Q16(1),BJ-2026-FS-YIMO,一模,16,1,主观题,确定,B2,,8,B2,,B2:设问点名:《经济与社会》；书稿已收:B2
BJ-2026-FS-YIMO-Q16(2),BJ-2026-FS-YIMO,一模,16,2,主观题,不明,PH,B1 B2 B3 CU MI RE X1 X2,0,PH,,PH:书稿已收:PH
BJ-2026-CY-YIMO-Q1,BJ-2026-CY-YIMO,一模,1,,选择题,不明,PH,B1 B2 B3 CU,4,PH,,PH:位置先验0.43；书稿已收:PH
BJ-2026-CY-YIMO-Q17(1),BJ-2026-CY-YIMO,一模,17,1,主观题,不明,MI RE,B2 B3 CU PH X1 X2,1,MI RE,,MI:设问点名:推理类型/联想思维；细则书名:B3/MI/RE；书稿已收:MI/RE | RE:设问点名:推理类型/联想思维；细则书名:B3/MI/RE；书稿已收:MI/RE
BJ-2026-CY-YIMO-Q17(2),BJ-2026-CY-YIMO,一模,17,2,主观题,不明,B3,B2 CU MI PH RE X1 X2,1,B3,,B3:设问点名:《政治与法治》；细则书名:B3/MI/RE；书稿已收:B3
BJ-2026-CY-YIMO-Q18,BJ-2026-CY-YIMO,一模,18,,主观题,不明,B2 X2,B3 CU PH RE X1,2,X2,,B2:设问点名:《法律与生活》；细则书名:B2/X2；书稿已收:X2 | X2:设问点名:《法律与生活》；细则书名:B2/X2；书稿已收:X2
BJ-2026-CY-YIMO-Q2,BJ-2026-CY-YIMO,一模,2,,选择题,不明,PH,B2 B3 CU RE,4,PH,,PH:词典判给本模块题肢1个；位置先验0.47；书稿已收:PH
BJ-2026-CY-YIMO-Q3,BJ-2026-CY-YIMO,一模,3,,选择题,不明,CU PH,B2 B3 MI RE,3,CU PH,,CU:词典判给本模块题肢2个；位置先验0.54；书稿已收:CU/PH | PH:词典判给本模块题肢2个；位置先验0.58；书稿已收:CU/PH
BJ-2026-CY-YIMO-Q4,BJ-2026-CY-YIMO,一模,4,,选择题,不明,CU X1,B2 B3 MI PH RE,2,CU X1,,CU:词典判给本模块题肢1个；位置先验0.45；书稿已收:CU/X1 | X1:词典判给本模块题肢1个；位置先验0.06；书稿已收:CU/X1
BJ-2026-CY-YIMO-Q19,BJ-2026-CY-YIMO,一模,19,,主观题,不明,B2,B3 CU PH RE X1 X2,2,B2,,B2:设问点名:《经济与社会》；细则书名:B2；书稿已收:B2
BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO,一模,20,,主观题,不明,B2 X1,B3 PH RE X2,3,B2 X1,,B2:设问点名:《当代国际政治与经济》；细则书名:B2/X1；书稿已收:B2/X1 | X1:设问点名:《当代国际政治与经济》；细则书名:B2/X1；书稿已收:B2/X1
BJ-2026-CY-YIMO-Q5,BJ-2026-CY-YIMO,一模,5,,选择题,不明,RE,B2 B3 CU MI PH,3,RE,,RE:词典判给本模块题肢3个；位置先验0.35；书稿已收:RE
BJ-2026-CY-YIMO-Q6,BJ-2026-CY-YIMO,一模,6,,选择题,倾向,MI PH RE,B2 B3 CU,3,MI PH RE,,MI:词典判给本模块题肢2个；位置先验0.30；书稿已收:MI/PH/RE | PH:位置先验0.21；书稿已收:MI/PH/RE | RE:位置先验0.47；书稿已收:MI/PH/RE
BJ-2026-CY-YIMO-Q7,BJ-2026-CY-YIMO,一模,7,,选择题,不明,MI PH,B2 B3 CU RE,3,MI PH,,MI:词典判给本模块题肢1个；位置先验0.32；书稿已收:MI/PH | PH:位置先验0.25；书稿已收:MI/PH
BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO,一模,8,,选择题,不明,B3,B2 PH X1 X2,4,B3,,B3:词典判给本模块题肢4个；位置先验0.71；书稿已收:B3
BJ-2026-CY-YIMO-Q9,BJ-2026-CY-YIMO,一模,9,,选择题,不明,B3,B2 CU PH X1 X2,3,B3,,B3:词典判给本模块题肢4个；位置先验0.67；书稿已收:B3
BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO,一模,10,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢2个；位置先验0.60；书稿已收:X2
BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO,一模,11,,选择题,倾向,B3 X2,B2,6,B3 X2,,B3:词典判给本模块题肢2个；位置先验0.37；书稿已收:B3/X2 | X2:词典判给本模块题肢3个；位置先验0.67；书稿已收:B3/X2
BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO,一模,12,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:位置先验0.78；书稿已收:B2
BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO,一模,13,,选择题,倾向,B2,B3 MI RE,5,B2,,B2:词典判给本模块题肢4个；位置先验0.69；书稿已收:B2
BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO,一模,14,,选择题,不明,B2 X1,B1 B3 MI RE,3,B2 X1,,B2:词典判给本模块题肢2个；位置先验0.48；书稿已收:B2/X1 | X1:词典判给本模块题肢1个；位置先验0.69；书稿已收:B2/X1
BJ-2026-CY-YIMO-Q15,BJ-2026-CY-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢3个；位置先验0.80；书稿已收:X1
BJ-2026-CY-YIMO-Q16,BJ-2026-CY-YIMO,一模,16,,主观题,倾向,CU PH,B2 MI X1,4,CU PH,,CU:设问点名:《哲学与文化》；细则书名:CU/PH；书稿已收:CU/PH | PH:设问点名:《哲学与文化》；细则书名:CU/PH；书稿已收:CU/PH
BJ-2026-CY-YIMO-Q21,BJ-2026-CY-YIMO,一模,21,,主观题,不明,B3 PH,B1 B2 CU MI RE X1 X2,0,B3 PH,,B3:书稿已收:B3/PH | PH:书稿已收:B3/PH
BJ-2026-HD-YIMO-Q16,BJ-2026-HD-YIMO,一模,16,,主观题,不明,CU PH,B1 B2 B3 MI RE X1 X2,0,CU PH,,CU:书稿已收:CU/PH | PH:书稿已收:CU/PH
BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO,一模,17,,主观题,不明,MI RE,B2 B3 PH X2,3,MI RE,,MI:设问点名:归纳推理；书稿已收:MI/RE | RE:设问点名:归纳推理；书稿已收:MI/RE
BJ-2026-HD-YIMO-Q18(1),BJ-2026-HD-YIMO,一模,18,1,主观题,不明,B2,B1 B3 CU MI PH RE X1 X2,0,B2,,B2:书稿已收:B2
BJ-2026-HD-YIMO-Q18(2),BJ-2026-HD-YIMO,一模,18,2,主观题,不明,B2,B1 B3 CU MI PH RE X1 X2,0,B2,,B2:书稿已收:B2
BJ-2026-HD-YIMO-Q18(3),BJ-2026-HD-YIMO,一模,18,3,主观题,不明,X2,B1 B2 B3 CU MI PH RE X1,0,X2,,X2:书稿已收:X2
BJ-2026-HD-YIMO-Q19,BJ-2026-HD-YIMO,一模,19,,主观题,倾向,B2 B3,X2,6,B2 B3,,B2:设问点名:《政治与法治》；书稿已收:B2/B3 | B3:设问点名:《政治与法治》；书稿已收:B2/B3
BJ-2026-HD-YIMO-Q20,BJ-2026-HD-YIMO,一模,20,,主观题,不明,B2 X1,B1 B3 CU MI PH RE X2,0,B2 X1,,B2:书稿已收:B2/X1 | X1:书稿已收:B2/X1
BJ-2026-HD-YIMO-Q21,BJ-2026-HD-YIMO,一模,21,,主观题,不明,B3 PH,B1 B2 CU MI RE X1 X2,0,B3 PH,,B3:书稿已收:B3/PH | PH:书稿已收:B3/PH
BJ-2026-HD-YIMO-Q1,BJ-2026-HD-YIMO,一模,1,,选择题,不明,B3 CU,B1 B2 PH RE,3,CU,,B3:词典判给本模块题肢1个；位置先验0.80；书稿已收:CU | CU:位置先验0.35；书稿已收:CU
BJ-2026-HD-YIMO-Q2,BJ-2026-HD-YIMO,一模,2,,选择题,倾向,CU PH,B2 B3 RE,4,CU PH,,CU:位置先验0.62；书稿已收:CU/PH | PH:位置先验0.47；书稿已收:CU/PH
BJ-2026-HD-YIMO-Q3,BJ-2026-HD-YIMO,一模,3,,选择题,不明,PH,B2 B3 CU MI RE,3,,,PH:词典判给本模块题肢1个；位置先验0.59
BJ-2026-HD-YIMO-Q4,BJ-2026-HD-YIMO,一模,4,,选择题,不明,CU PH,B2 B3 MI RE X1,2,CU PH,,CU:位置先验0.45；书稿已收:CU/PH | PH:词典判给本模块题肢1个；位置先验0.58；书稿已收:CU/PH
BJ-2026-HD-YIMO-Q5,BJ-2026-HD-YIMO,一模,5,,选择题,不明,PH,B2 B3 CU MI RE,3,PH,,PH:词典判给本模块题肢2个；位置先验0.43；书稿已收:PH
BJ-2026-HD-YIMO-Q6,BJ-2026-HD-YIMO,一模,6,,选择题,不明,RE,B2 B3 CU MI PH,3,RE,,RE:位置先验0.47；书稿已收:RE
BJ-2026-HD-YIMO-Q7,BJ-2026-HD-YIMO,一模,7,,选择题,不明,CU PH,B2 B3 MI RE,3,CU PH,,CU:位置先验0.11；书稿已收:CU/PH | PH:位置先验0.25；书稿已收:CU/PH
BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO,一模,8,,选择题,倾向,B3 PH,B2 MI,5,B3 PH,,B3:词典判给本模块题肢3个；位置先验0.71；书稿已收:B3/PH | PH:位置先验0.10；书稿已收:B3/PH
BJ-2026-HD-YIMO-Q9,BJ-2026-HD-YIMO,一模,9,,选择题,倾向,B3 X2,B2 CU PH,4,B3,,B3:词典判给本模块题肢1个；位置先验0.67；书稿已收:B3 | X2:词典判给本模块题肢2个；位置先验0.13；书稿已收:B3
BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO,一模,10,,选择题,倾向,X2,B2 B3,6,X2,,X2:位置先验0.60；书稿已收:X2
BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO,一模,11,,选择题,倾向,X2,B2 B3,6,X2,,X2:词典判给本模块题肢3个；位置先验0.67；书稿已收:X2
BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO,一模,12,,选择题,不明,B2,B3 MI RE X2,4,B2,,B2:词典判给本模块题肢1个；位置先验0.78；书稿已收:B2
BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO,一模,13,,选择题,倾向,B2,B3 MI RE,5,B2,,B2:词典判给本模块题肢2个；位置先验0.69；书稿已收:B2
BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO,一模,14,,选择题,不明,B2 X1,B1 B3 MI RE,3,B2 X1,,B2:词典判给本模块题肢1个；位置先验0.48；书稿已收:B2/X1 | X1:位置先验0.69；书稿已收:B2/X1
BJ-2026-HD-YIMO-Q15,BJ-2026-HD-YIMO,一模,15,,选择题,不明,X1,B1 B2 B3 CU,4,X1,,X1:词典判给本模块题肢3个；位置先验0.80；书稿已收:X1
BJ-2026-SJS-YIMO-Q16,BJ-2026-SJS-YIMO,一模,16,,主观题,不明,B2,B3 CU MI PH RE X1 X2,1,B2,,B2:设问点名:《经济与社会》；书稿已收:B2
BJ-2026-SJS-YIMO-Q17(1),BJ-2026-SJS-YIMO,一模,17,1,主观题,倾向,CU PH,X1,6,CU PH,,CU:设问点名:《哲学与文化》；书稿已收:CU/PH | PH:设问点名:《哲学与文化》；书稿已收:CU/PH
BJ-2026-SJS-YIMO-Q17(2),BJ-2026-SJS-YIMO,一模,17,2,主观题,确定,MI,,8,MI,,MI:设问点名:创新思维；书稿已收:MI
BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO,一模,18,,主观题,倾向,X2,B2 B3,6,X2,,X2:书稿已收:X2
BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO,一模,19,,主观题,不明,B3,B2 MI PH RE X1 X2,2,B3,,B3:设问点名:《政治与法治》；书稿已收:B3
BJ-2026-SJS-YIMO-Q20,BJ-2026-SJS-YIMO,一模,20,,主观题,不明,,B1 B2 B3 CU MI PH RE X1 X2,0,,,
BJ-2026-SJS-YIMO-Q21,BJ-2026-SJS-YIMO,一模,21,,主观题,不明,B2 B3 PH,B1 CU MI RE X1 X2,0,B2 B3 PH,,B2:书稿已收:B2/B3/PH | B3:书稿已收:B2/B3/PH | PH:书稿已收:B2/B3/PH
