unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,rule_version,source,ruled
BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,19,主观题,,整题,4293b8841c69bcf7,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q16#1,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,16,主观题,1,小问,63f85548664c0475,不明,OUT,COLLECTED,OUT,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q16#2,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,16,主观题,2,小问,63f85548664c0475,不明,OUT,COLLECTED,OUT,COLLECTED,OUT,OUT,MAYBE,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q16#3,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,16,主观题,3,小问,63f85548664c0475,不明,MAYBE,COLLECTED,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q17#1,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,17,主观题,1,小问,6f9e457847076b38,不明,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q17#2,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,17,主观题,2,小问,6f9e457847076b38,不明,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q18,BJ-2025-XC-ERMO-Q18,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,18,主观题,,整题,fca55d2c6baa5ec3,确定,OUT,COLLECTED,OUT,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q19#1,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,19,主观题,1,小问,19b7a887268e5888,倾向,OUT,COLLECTED,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q19#2,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,19,主观题,2,小问,19b7a887268e5888,倾向,OUT,COLLECTED,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q20,BJ-2025-XC-ERMO-Q20,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,20,主观题,,整题,78d8312de76c801a,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q1,BJ-2025-XC-ERMO-Q1,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,1,选择题,,整题,384df324a673a8f0,不明,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q2,BJ-2025-XC-ERMO-Q2,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,2,选择题,,整题,a9eb1ddac6cddb95,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q3,BJ-2025-XC-ERMO-Q3,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,3,选择题,,整题,5efe3fee664342b2,不明,OUT,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q4,BJ-2025-XC-ERMO-Q4,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,4,选择题,,整题,ff9cf6c3e83c610c,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q5,BJ-2025-XC-ERMO-Q5,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,5,选择题,,整题,fb3502d64d7a23f5,不明,OUT,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q6,BJ-2025-XC-ERMO-Q6,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,6,选择题,,整题,37ad872904e94439,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q7,BJ-2025-XC-ERMO-Q7,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,7,选择题,,整题,5718bc162b5a1b12,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,8,选择题,,整题,c43b234b99df3e3c,倾向,OUT,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q9,BJ-2025-XC-ERMO-Q9,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,9,选择题,,整题,05dd090d27734713,倾向,OUT,MAYBE,COLLECTED,MAYBE,COLLECTED,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q10,BJ-2025-XC-ERMO-Q10,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,10,选择题,,整题,1edc334f366152bc,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q11,BJ-2025-XC-ERMO-Q11,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,11,选择题,,整题,e11a4ed0bfbc750b,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q12,BJ-2025-XC-ERMO-Q12,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,12,选择题,,整题,691755de38e15d1b,不明,OUT,COLLECTED,MAYBE,OUT,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,CU,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q13,BJ-2025-XC-ERMO-Q13,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,13,选择题,,整题,3044c99ef58c4c9c,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,14,选择题,,整题,c4ddfb6003ef51cd,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-XC-ERMO-Q15,BJ-2025-XC-ERMO-Q15,BJ-2025-XC-ERMO,BJ-2025-XC-ERMO,15,选择题,,整题,0070747bf266441d,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,COLLECTED,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q16,BJ-2025-DC-QIMO-Q16,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,16,主观题,,整题,3629b9389da89e94,倾向,OUT,OUT,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,17,主观题,,整题,a845774324bb3837,倾向,OUT,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q18#1,BJ-2025-DC-QIMO-Q18,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,18,主观题,1,小问,868809d3706ecc1a,不明,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q18#2,BJ-2025-DC-QIMO-Q18,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,18,主观题,2,小问,868809d3706ecc1a,不明,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q20,BJ-2025-DC-QIMO-Q20,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,20,主观题,,整题,efc3b63e877e336c,倾向,OUT,COLLECTED,OUT,MAYBE,OUT,IN,OUT,MAYBE,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q21,BJ-2025-DC-QIMO-Q21,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,21,主观题,,整题,050d2f1ba6a80c64,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q3,BJ-2025-DC-QIMO-Q3,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,3,选择题,,整题,75dae0902a8e5ae1,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q1,BJ-2025-DC-QIMO-Q1,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,1,选择题,,整题,74df984f1260b0e6,不明,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q2,BJ-2025-DC-QIMO-Q2,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,2,选择题,,整题,45df856c3df1ff06,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,IN,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q4,BJ-2025-DC-QIMO-Q4,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,4,选择题,,整题,9b76bfcc75da96ee,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q5,BJ-2025-DC-QIMO-Q5,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,5,选择题,,整题,f0203b2b2913dc30,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q6,BJ-2025-DC-QIMO-Q6,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,6,选择题,,整题,38f48ed892938b8a,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q7,BJ-2025-DC-QIMO-Q7,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,7,选择题,,整题,b99acc0af21feb40,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,IN,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q8,BJ-2025-DC-QIMO-Q8,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,8,选择题,,整题,e4af1aa4b3eba707,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q9,BJ-2025-DC-QIMO-Q9,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,9,选择题,,整题,97e6351d92da8905,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q10,BJ-2025-DC-QIMO-Q10,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,10,选择题,,整题,01926242415791be,不明,OUT,IN,MAYBE,OUT,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q11,BJ-2025-DC-QIMO-Q11,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,11,选择题,,整题,5de6fa7a03c5db58,倾向,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q12,BJ-2025-DC-QIMO-Q12,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,12,选择题,,整题,ed6569baae78bdbb,不明,MAYBE,IN,MAYBE,OUT,OUT,MAYBE,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,13,选择题,,整题,8b35029c6231d0bb,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q14,BJ-2025-DC-QIMO-Q14,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,14,选择题,,整题,60aa898d7d40a59c,不明,MAYBE,IN,MAYBE,OUT,MAYBE,MAYBE,OUT,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q15,BJ-2025-DC-QIMO-Q15,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,15,选择题,,整题,b031cfc814b3c6fa,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-DC-QIMO-Q19#3,BJ-2025-DC-QIMO-Q19,BJ-2025-DC-QIMO,BJ-2025-DC-QIMO,19,主观题,3,小问,8e2179cb6c46dacb,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q1,BJ-2025-FT-QIMO-Q1,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,1,选择题,,整题,60519affc346cfe5,倾向,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q2,BJ-2025-FT-QIMO-Q2,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,2,选择题,,整题,0d70d7fb1b3872c0,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q3,BJ-2025-FT-QIMO-Q3,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,3,选择题,,整题,4176589491e16e49,倾向,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q16,BJ-2025-FT-QIMO-Q16,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,16,主观题,,整题,d66af16834a1acb7,不明,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q17#1,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,17,主观题,1,小问,5828612d6c5e859f,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q17#2,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,17,主观题,2,小问,5828612d6c5e859f,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q17#3,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,17,主观题,3,小问,5828612d6c5e859f,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q20,BJ-2025-FT-QIMO-Q20,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,20,主观题,,整题,eb55c5b0c4bc00e0,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q4,BJ-2025-FT-QIMO-Q4,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,4,选择题,,整题,4bbbb281cad6c9ee,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q5,BJ-2025-FT-QIMO-Q5,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,5,选择题,,整题,63a46d38815b80f5,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q6,BJ-2025-FT-QIMO-Q6,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,6,选择题,,整题,4fafd73d14583e63,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q7,BJ-2025-FT-QIMO-Q7,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,7,选择题,,整题,6350e1f260870011,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q8,BJ-2025-FT-QIMO-Q8,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,8,选择题,,整题,0a2fce85fea5c3a5,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q9,BJ-2025-FT-QIMO-Q9,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,9,选择题,,整题,7daad935d2be1a5d,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q10,BJ-2025-FT-QIMO-Q10,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,10,选择题,,整题,6802bea991b1af24,不明,OUT,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q11,BJ-2025-FT-QIMO-Q11,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,11,选择题,,整题,347ad2745ac8a5d0,倾向,OUT,OUT,COLLECTED,OUT,OUT,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q12,BJ-2025-FT-QIMO-Q12,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,12,选择题,,整题,c5e618c87e4100ad,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,13,选择题,,整题,b6dc6e6fcc4183eb,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q14,BJ-2025-FT-QIMO-Q14,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,14,选择题,,整题,5e99802009bbf02e,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-FT-QIMO-Q15,BJ-2025-FT-QIMO-Q15,BJ-2025-FT-QIMO,BJ-2025-FT-QIMO,15,选择题,,整题,1bab7a3b96fd0900,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
